priors_count,Violence_rawscore,Recidivism_rawscore,race,doc_id,query_id
0.0,0.088129496,0.904051173,0,98,1
0.0,0.08453237400000001,0.904051173,0,99,1
0.026315789,0.113309353,0.904051173,0,100,1
0.0,0.104316547,0.904051173,0,101,1
0.0,0.09532374099999999,0.901918977,0,102,1
0.0,0.23561151100000002,0.901918977,1,103,1
0.052631579000000005,0.09892086300000001,0.901918977,0,104,1
0.0,0.079136691,0.901918977,0,105,1
0.026315789,0.043165468,0.901918977,1,106,1
0.026315789,0.104316547,0.901918977,0,107,1
0.026315789,0.053956835,0.901918977,0,108,1
0.0,0.09892086300000001,0.89978678,0,109,1
0.0,0.10611510800000001,0.89978678,0,110,1
0.026315789,0.089928058,0.89978678,0,111,1
0.0,0.134892086,0.89978678,0,112,1
0.0,0.089928058,0.89978678,0,113,1
0.052631579000000005,0.10611510800000001,0.89978678,1,114,1
0.026315789,0.097122302,0.897654584,0,115,1
0.0,0.09352518,0.897654584,0,116,1
0.026315789,0.129496403,0.897654584,1,117,1
0.0,0.14028777,0.897654584,0,118,1
0.0,0.09352518,0.897654584,0,119,1
0.026315789,0.071942446,0.8955223880000001,0,120,1
0.0,0.082733813,0.8955223880000001,0,121,1
0.026315789,0.100719424,0.8955223880000001,0,122,1
0.026315789,0.104316547,0.8955223880000001,0,123,1
0.0,0.104316547,0.8955223880000001,0,124,1
0.0,0.104316547,0.893390192,0,125,1
0.026315789,0.089928058,0.893390192,0,126,1
0.0,0.09532374099999999,0.893390192,0,127,1
0.0,0.09532374099999999,0.893390192,0,128,1
0.078947368,0.028776977999999998,0.893390192,0,129,1
0.0,0.09892086300000001,0.893390192,0,130,1
0.026315789,0.10611510800000001,0.891257996,0,131,1
0.0,0.041366906,0.891257996,0,132,1
0.0,0.10611510800000001,0.891257996,1,133,1
0.0,0.088129496,0.891257996,1,134,1
0.0,0.035971223,0.891257996,0,135,1
0.078947368,0.066546763,0.891257996,0,136,1
0.0,0.089928058,0.891257996,0,137,1
0.0,0.086330935,0.891257996,0,138,1
0.026315789,0.10251798599999999,0.891257996,0,139,1
0.026315789,0.111510791,0.8891258,1,140,1
0.0,0.008992805999999999,0.8891258,0,141,1
0.0,0.097122302,0.8891258,0,142,1
0.0,0.100719424,0.8891258,0,143,1
0.131578947,0.111510791,0.8891258,0,144,1
0.026315789,0.09532374099999999,0.8891258,1,145,1
0.026315789,0.196043165,0.886993603,1,146,1
0.0,0.116906475,0.886993603,0,147,1
0.026315789,0.104316547,0.886993603,0,148,1
0.0,0.104316547,0.886993603,0,149,1
0.0,0.104316547,0.886993603,1,150,1
0.026315789,0.089928058,0.886993603,0,151,1
0.0,0.228417266,0.884861407,0,152,1
0.0,0.111510791,0.884861407,0,153,1
0.0,0.100719424,0.884861407,0,154,1
0.0,0.077338129,0.884861407,0,155,1
0.026315789,0.068345324,0.884861407,0,156,1
0.026315789,0.111510791,0.884861407,0,157,1
0.0,0.071942446,0.882729211,0,158,1
0.0,0.06294964,0.882729211,0,159,1
0.026315789,0.097122302,0.882729211,0,160,1
0.026315789,0.10611510800000001,0.882729211,0,161,1
0.026315789,0.127697842,0.882729211,0,162,1
0.0,0.151079137,0.882729211,1,163,1
0.0,0.09532374099999999,0.882729211,0,164,1
0.0,0.113309353,0.880597015,0,165,1
0.052631579000000005,0.118705036,0.880597015,0,166,1
0.026315789,0.08453237400000001,0.880597015,0,167,1
0.0,0.215827338,0.880597015,0,168,1
0.0,0.12230215800000001,0.880597015,0,169,1
0.026315789,0.113309353,0.880597015,0,170,1
0.026315789,0.214028777,0.878464819,1,171,1
0.052631579000000005,0.124100719,0.878464819,0,172,1
0.0,0.124100719,0.878464819,0,173,1
0.0,0.124100719,0.878464819,0,174,1
0.052631579000000005,0.107913669,0.878464819,0,175,1
0.0,0.147482014,0.876332623,0,176,1
0.0,0.129496403,0.874200426,1,177,1
0.0,0.170863309,0.874200426,0,178,1
0.0,0.124100719,0.874200426,0,179,1
0.026315789,0.10611510800000001,0.874200426,0,180,1
0.052631579000000005,0.125899281,0.874200426,0,181,1
0.0,0.129496403,0.874200426,0,182,1
0.0,0.097122302,0.874200426,0,183,1
0.078947368,0.10611510800000001,0.874200426,1,184,1
0.0,0.09352518,0.874200426,0,185,1
0.0,0.041366906,0.874200426,0,186,1
0.0,0.116906475,0.87206823,0,187,1
0.0,0.129496403,0.87206823,0,188,1
0.0,0.073741007,0.87206823,0,189,1
0.0,0.09892086300000001,0.87206823,0,190,1
0.052631579000000005,0.129496403,0.87206823,0,191,1
0.0,0.142086331,0.87206823,1,192,1
0.0,0.129496403,0.87206823,0,193,1
0.0,0.09532374099999999,0.869936034,0,194,1
0.026315789,0.059352518,0.869936034,0,195,1
0.052631579000000005,0.12050359699999999,0.869936034,0,196,1
0.0,0.12050359699999999,0.869936034,0,197,1
0.0,0.134892086,0.869936034,1,198,1
0.026315789,0.15647482,0.869936034,0,199,1
0.0,0.12050359699999999,0.869936034,0,200,1
0.026315789,0.125899281,0.869936034,0,201,1
0.0,0.196043165,0.8678038379999999,0,202,1
0.0,0.13129496400000001,0.8678038379999999,1,203,1
0.026315789,0.09892086300000001,0.8678038379999999,0,204,1
0.052631579000000005,0.161870504,0.8678038379999999,0,205,1
0.026315789,0.13129496400000001,0.8678038379999999,0,206,1
0.026315789,0.163669065,0.865671642,1,207,1
0.026315789,0.13129496400000001,0.865671642,0,208,1
0.052631579000000005,0.161870504,0.865671642,0,209,1
0.026315789,0.226618705,0.865671642,0,210,1
0.0,0.13129496400000001,0.865671642,1,211,1
0.0,0.088129496,0.865671642,0,212,1
0.0,0.17266187100000002,0.865671642,0,213,1
0.0,0.13129496400000001,0.865671642,0,214,1
0.026315789,0.13129496400000001,0.863539446,1,215,1
0.0,0.115107914,0.863539446,0,216,1
0.10526315800000001,0.115107914,0.863539446,0,217,1
0.0,0.127697842,0.863539446,0,218,1
0.0,0.116906475,0.863539446,0,219,1
0.026315789,0.125899281,0.863539446,0,220,1
0.052631579000000005,0.048561151,0.863539446,0,221,1
0.026315789,0.12050359699999999,0.863539446,0,222,1
0.0,0.143884892,0.861407249,0,223,1
0.0,0.10611510800000001,0.861407249,0,224,1
0.0,0.111510791,0.861407249,0,225,1
0.0,0.12050359699999999,0.861407249,0,226,1
0.026315789,0.14568345300000002,0.861407249,0,227,1
0.0,0.124100719,0.861407249,0,228,1
0.0,0.23021582699999998,0.861407249,0,229,1
0.0,0.23561151100000002,0.859275053,1,230,1
0.0,0.127697842,0.859275053,0,231,1
0.131578947,0.086330935,0.859275053,0,232,1
0.026315789,0.127697842,0.859275053,1,233,1
0.026315789,0.206834532,0.859275053,0,234,1
0.0,0.125899281,0.8571428569999999,0,235,1
0.0,0.143884892,0.8571428569999999,0,236,1
0.0,0.115107914,0.8571428569999999,0,237,1
0.0,0.138489209,0.8571428569999999,0,238,1
0.0,0.23381295,0.855010661,0,239,1
0.026315789,0.133093525,0.855010661,0,240,1
0.0,0.133093525,0.855010661,0,241,1
0.0,0.151079137,0.855010661,0,242,1
0.026315789,0.16906474800000001,0.855010661,0,243,1
0.026315789,0.111510791,0.855010661,1,244,1
0.0,0.115107914,0.852878465,0,245,1
0.078947368,0.176258993,0.852878465,0,246,1
0.0,0.15647482,0.852878465,0,247,1
0.0,0.124100719,0.852878465,0,248,1
0.0,0.100719424,0.852878465,0,249,1
0.0,0.12230215800000001,0.852878465,1,250,1
0.052631579000000005,0.107913669,0.852878465,0,251,1
0.052631579000000005,0.09352518,0.852878465,0,252,1
0.026315789,0.161870504,0.850746269,0,253,1
0.0,0.143884892,0.850746269,1,254,1
0.0,0.116906475,0.850746269,0,255,1
0.0,0.143884892,0.850746269,0,256,1
0.0,0.143884892,0.850746269,0,257,1
0.0,0.134892086,0.850746269,0,258,1
0.0,0.151079137,0.850746269,0,259,1
0.0,0.138489209,0.850746269,0,260,1
0.0,0.138489209,0.850746269,1,261,1
0.0,0.125899281,0.850746269,0,262,1
0.0,0.13129496400000001,0.850746269,1,263,1
0.026315789,0.151079137,0.8486140719999999,0,264,1
0.026315789,0.226618705,0.8486140719999999,0,265,1
0.0,0.116906475,0.8486140719999999,0,266,1
0.0,0.09532374099999999,0.8486140719999999,0,267,1
0.0,0.14568345300000002,0.8486140719999999,0,268,1
0.026315789,0.125899281,0.846481876,0,269,1
0.052631579000000005,0.152877698,0.846481876,1,270,1
0.052631579000000005,0.23201438800000002,0.846481876,1,271,1
0.052631579000000005,0.21223021600000003,0.846481876,0,272,1
0.026315789,0.14568345300000002,0.846481876,1,273,1
0.0,0.14568345300000002,0.846481876,1,274,1
0.0,0.136690647,0.846481876,0,275,1
0.0,0.13129496400000001,0.846481876,0,276,1
0.0,0.14028777,0.846481876,1,277,1
0.0,0.136690647,0.84434968,1,278,1
0.0,0.10611510800000001,0.84434968,0,279,1
0.0,0.151079137,0.84434968,0,280,1
0.026315789,0.151079137,0.84434968,0,281,1
0.0,0.151079137,0.84434968,0,282,1
0.0,0.158273381,0.84434968,1,283,1
0.0,0.14568345300000002,0.84434968,0,284,1
0.0,0.136690647,0.84434968,0,285,1
0.026315789,0.09892086300000001,0.84434968,0,286,1
0.052631579000000005,0.136690647,0.84434968,0,287,1
0.052631579000000005,0.24640287800000002,0.84434968,0,288,1
0.026315789,0.127697842,0.8422174840000001,0,289,1
0.0,0.113309353,0.8422174840000001,1,290,1
0.026315789,0.134892086,0.8422174840000001,1,291,1
0.0,0.151079137,0.840085288,0,292,1
0.026315789,0.151079137,0.840085288,0,293,1
0.078947368,0.13129496400000001,0.840085288,0,294,1
0.026315789,0.10971223,0.840085288,1,295,1
0.0,0.142086331,0.840085288,0,296,1
0.026315789,0.14568345300000002,0.840085288,0,297,1
0.0,0.151079137,0.840085288,0,298,1
0.052631579000000005,0.073741007,0.840085288,0,299,1
0.0,0.142086331,0.837953092,0,300,1
0.026315789,0.248201439,0.837953092,0,301,1
0.026315789,0.147482014,0.837953092,0,302,1
0.0,0.25,0.837953092,0,303,1
0.0,0.248201439,0.837953092,0,304,1
0.026315789,0.176258993,0.835820896,0,305,1
0.026315789,0.16906474800000001,0.835820896,0,306,1
0.026315789,0.165467626,0.835820896,1,307,1
0.0,0.136690647,0.835820896,1,308,1
0.0,0.163669065,0.835820896,0,309,1
0.0,0.185251799,0.835820896,1,310,1
0.184210526,0.16906474800000001,0.833688699,1,311,1
0.026315789,0.147482014,0.833688699,1,312,1
0.0,0.158273381,0.833688699,0,313,1
0.0,0.165467626,0.833688699,0,314,1
0.0,0.09172661900000001,0.833688699,0,315,1
0.0,0.158273381,0.833688699,0,316,1
0.0,0.158273381,0.8315565030000001,0,317,1
0.026315789,0.192446043,0.8315565030000001,0,318,1
0.026315789,0.143884892,0.8315565030000001,0,319,1
0.0,0.158273381,0.8315565030000001,0,320,1
0.0,0.192446043,0.8315565030000001,0,321,1
0.0,0.257194245,0.829424307,1,322,1
0.026315789,0.09532374099999999,0.829424307,1,323,1
0.0,0.17266187100000002,0.829424307,1,324,1
0.052631579000000005,0.25179856100000003,0.829424307,0,325,1
0.0,0.17266187100000002,0.829424307,0,326,1
0.052631579000000005,0.276978417,0.829424307,1,327,1
0.0,0.165467626,0.829424307,0,328,1
0.0,0.12050359699999999,0.829424307,0,329,1
0.0,0.16726618699999998,0.829424307,1,330,1
0.0,0.16726618699999998,0.829424307,0,331,1
0.0,0.158273381,0.829424307,0,332,1
0.026315789,0.165467626,0.829424307,1,333,1
0.0,0.17266187100000002,0.829424307,0,334,1
0.026315789,0.16906474800000001,0.827292111,0,335,1
0.0,0.17266187100000002,0.827292111,0,336,1
0.026315789,0.192446043,0.827292111,0,337,1
0.0,0.160071942,0.827292111,0,338,1
0.0,0.147482014,0.827292111,0,339,1
0.026315789,0.151079137,0.827292111,0,340,1
0.0,0.165467626,0.827292111,1,341,1
0.026315789,0.13129496400000001,0.827292111,0,342,1
0.0,0.154676259,0.827292111,0,343,1
0.0,0.151079137,0.825159915,0,344,1
0.0,0.151079137,0.825159915,0,345,1
0.0,0.161870504,0.825159915,1,346,1
0.052631579000000005,0.13129496400000001,0.825159915,0,347,1
0.0,0.19064748199999998,0.825159915,0,348,1
0.0,0.160071942,0.825159915,0,349,1
0.0,0.14568345300000002,0.825159915,0,350,1
0.0,0.151079137,0.825159915,0,351,1
0.026315789,0.197841727,0.825159915,0,352,1
0.0,0.151079137,0.825159915,1,353,1
0.078947368,0.16726618699999998,0.8230277189999999,0,354,1
0.0,0.17266187100000002,0.8230277189999999,1,355,1
0.0,0.160071942,0.8230277189999999,0,356,1
0.0,0.160071942,0.8230277189999999,0,357,1
0.0,0.194244604,0.8230277189999999,0,358,1
0.0,0.158273381,0.8230277189999999,0,359,1
0.0,0.044964029,0.8230277189999999,0,360,1
0.052631579000000005,0.179856115,0.8230277189999999,0,361,1
0.052631579000000005,0.13129496400000001,0.8230277189999999,0,362,1
0.0,0.16906474800000001,0.820895522,0,363,1
0.052631579000000005,0.097122302,0.820895522,0,364,1
0.0,0.133093525,0.820895522,1,365,1
0.026315789,0.165467626,0.820895522,0,366,1
0.026315789,0.205035971,0.820895522,1,367,1
0.0,0.143884892,0.820895522,0,368,1
0.0,0.20143884899999998,0.820895522,1,369,1
0.21052631600000002,0.086330935,0.818763326,0,370,1
0.026315789,0.12230215800000001,0.818763326,0,371,1
0.052631579000000005,0.142086331,0.818763326,0,372,1
0.0,0.13129496400000001,0.818763326,0,373,1
0.0,0.23021582699999998,0.818763326,0,374,1
0.0,0.15647482,0.818763326,0,375,1
0.0,0.179856115,0.818763326,0,376,1
0.026315789,0.179856115,0.818763326,0,377,1
0.026315789,0.23561151100000002,0.818763326,1,378,1
0.0,0.142086331,0.81663113,0,379,1
0.026315789,0.12050359699999999,0.81663113,1,380,1
0.052631579000000005,0.174460432,0.81663113,0,381,1
0.026315789,0.19064748199999998,0.81663113,0,382,1
0.026315789,0.17266187100000002,0.81663113,0,383,1
0.0,0.179856115,0.81663113,1,384,1
0.052631579000000005,0.089928058,0.81663113,0,385,1
0.10526315800000001,0.10251798599999999,0.814498934,1,386,1
0.0,0.17266187100000002,0.814498934,1,387,1
0.0,0.196043165,0.814498934,0,388,1
0.026315789,0.088129496,0.814498934,0,389,1
0.0,0.124100719,0.814498934,0,390,1
0.0,0.194244604,0.814498934,0,391,1
0.052631579000000005,0.089928058,0.814498934,0,392,1
0.0,0.183453237,0.814498934,0,393,1
0.184210526,0.223021583,0.814498934,1,394,1
0.0,0.165467626,0.814498934,0,395,1
0.026315789,0.23381295,0.814498934,0,396,1
0.026315789,0.111510791,0.814498934,0,397,1
0.0,0.17266187100000002,0.812366738,0,398,1
0.0,0.206834532,0.812366738,1,399,1
0.0,0.124100719,0.812366738,0,400,1
0.0,0.082733813,0.812366738,0,401,1
0.026315789,0.143884892,0.812366738,0,402,1
0.0,0.18165467600000001,0.812366738,0,403,1
0.0,0.188848921,0.812366738,0,404,1
0.052631579000000005,0.151079137,0.812366738,0,405,1
0.0,0.20143884899999998,0.810234542,0,406,1
0.052631579000000005,0.205035971,0.810234542,0,407,1
0.0,0.179856115,0.810234542,1,408,1
0.0,0.17266187100000002,0.810234542,0,409,1
0.0,0.15647482,0.810234542,1,410,1
0.026315789,0.10611510800000001,0.810234542,0,411,1
0.052631579000000005,0.13129496400000001,0.810234542,0,412,1
0.052631579000000005,0.17266187100000002,0.810234542,0,413,1
0.0,0.17266187100000002,0.810234542,0,414,1
0.0,0.18705036,0.808102345,0,415,1
0.026315789,0.125899281,0.808102345,0,416,1
0.0,0.116906475,0.808102345,0,417,1
0.0,0.134892086,0.808102345,0,418,1
0.0,0.20143884899999998,0.808102345,1,419,1
0.052631579000000005,0.143884892,0.808102345,1,420,1
0.0,0.18705036,0.808102345,1,421,1
0.0,0.151079137,0.808102345,0,422,1
0.026315789,0.174460432,0.805970149,0,423,1
0.0,0.197841727,0.805970149,0,424,1
0.052631579000000005,0.127697842,0.805970149,0,425,1
0.0,0.18705036,0.805970149,0,426,1
0.052631579000000005,0.077338129,0.805970149,0,427,1
0.0,0.192446043,0.805970149,1,428,1
0.052631579000000005,0.14568345300000002,0.805970149,1,429,1
0.0,0.174460432,0.8038379529999999,0,430,1
0.0,0.170863309,0.8038379529999999,0,431,1
0.0,0.174460432,0.8038379529999999,0,432,1
0.0,0.197841727,0.8038379529999999,0,433,1
0.10526315800000001,0.19064748199999998,0.8038379529999999,0,434,1
0.0,0.16906474800000001,0.8038379529999999,1,435,1
0.0,0.179856115,0.8038379529999999,1,436,1
0.0,0.197841727,0.8038379529999999,0,437,1
0.0,0.179856115,0.8038379529999999,0,438,1
0.0,0.111510791,0.8038379529999999,0,439,1
0.0,0.19064748199999998,0.8038379529999999,1,440,1
0.0,0.16906474800000001,0.8038379529999999,1,441,1
0.026315789,0.100719424,0.8038379529999999,0,442,1
0.026315789,0.188848921,0.801705757,0,443,1
0.0,0.196043165,0.801705757,0,444,1
0.026315789,0.154676259,0.801705757,0,445,1
0.0,0.107913669,0.801705757,0,446,1
0.026315789,0.196043165,0.801705757,0,447,1
0.026315789,0.149280576,0.801705757,0,448,1
0.026315789,0.142086331,0.801705757,0,449,1
0.0,0.08453237400000001,0.801705757,0,450,1
0.078947368,0.12230215800000001,0.801705757,0,451,1
0.026315789,0.275179856,0.801705757,1,452,1
0.0,0.165467626,0.799573561,0,453,1
0.026315789,0.188848921,0.799573561,0,454,1
0.026315789,0.14568345300000002,0.799573561,0,455,1
0.026315789,0.21223021600000003,0.799573561,1,456,1
0.052631579000000005,0.116906475,0.799573561,0,457,1
0.0,0.221223022,0.799573561,0,458,1
0.0,0.174460432,0.799573561,0,459,1
0.0,0.18705036,0.799573561,0,460,1
0.052631579000000005,0.17805755399999998,0.799573561,0,461,1
0.184210526,0.116906475,0.799573561,0,462,1
0.0,0.188848921,0.799573561,0,463,1
0.0,0.170863309,0.799573561,0,464,1
0.0,0.18165467600000001,0.7974413650000001,0,465,1
0.026315789,0.124100719,0.7974413650000001,0,466,1
0.026315789,0.160071942,0.7974413650000001,0,467,1
0.052631579000000005,0.136690647,0.7974413650000001,0,468,1
0.0,0.199640288,0.7974413650000001,0,469,1
0.0,0.199640288,0.7974413650000001,0,470,1
0.10526315800000001,0.22482014399999997,0.7974413650000001,1,471,1
0.0,0.215827338,0.795309168,1,472,1
0.0,0.188848921,0.795309168,0,473,1
0.026315789,0.18705036,0.795309168,0,474,1
0.0,0.205035971,0.795309168,0,475,1
0.0,0.15647482,0.795309168,0,476,1
0.052631579000000005,0.275179856,0.795309168,0,477,1
0.0,0.199640288,0.795309168,0,478,1
0.052631579000000005,0.23021582699999998,0.795309168,1,479,1
0.0,0.188848921,0.795309168,1,480,1
0.0,0.205035971,0.795309168,1,481,1
0.026315789,0.205035971,0.795309168,0,482,1
0.10526315800000001,0.107913669,0.795309168,0,483,1
0.0,0.199640288,0.795309168,0,484,1
0.0,0.197841727,0.7931769719999999,0,485,1
0.052631579000000005,0.17266187100000002,0.7931769719999999,0,486,1
0.10526315800000001,0.18705036,0.7931769719999999,1,487,1
0.0,0.194244604,0.7931769719999999,1,488,1
0.026315789,0.226618705,0.7931769719999999,0,489,1
0.026315789,0.143884892,0.7931769719999999,0,490,1
0.0,0.17266187100000002,0.7931769719999999,0,491,1
0.0,0.205035971,0.7931769719999999,0,492,1
0.052631579000000005,0.18165467600000001,0.7931769719999999,0,493,1
0.0,0.18705036,0.7931769719999999,1,494,1
0.026315789,0.197841727,0.7931769719999999,0,495,1
0.131578947,0.179856115,0.791044776,0,496,1
0.0,0.20323741,0.791044776,0,497,1
0.026315789,0.206834532,0.791044776,1,498,1
0.0,0.196043165,0.791044776,0,499,1
0.0,0.196043165,0.791044776,0,500,1
0.0,0.14568345300000002,0.791044776,0,501,1
0.15789473699999998,0.25,0.78891258,0,502,1
0.0,0.210431655,0.78891258,0,503,1
0.026315789,0.17805755399999998,0.78891258,0,504,1
0.0,0.124100719,0.78891258,0,505,1
0.0,0.20143884899999998,0.78891258,0,506,1
0.078947368,0.20143884899999998,0.78891258,0,507,1
0.026315789,0.194244604,0.78891258,1,508,1
0.026315789,0.18705036,0.78891258,0,509,1
0.026315789,0.18165467600000001,0.78891258,1,510,1
0.10526315800000001,0.151079137,0.78891258,0,511,1
0.078947368,0.18705036,0.78891258,0,512,1
0.0,0.196043165,0.7867803839999999,1,513,1
0.026315789,0.206834532,0.7867803839999999,0,514,1
0.0,0.206834532,0.7867803839999999,0,515,1
0.0,0.10611510800000001,0.7867803839999999,1,516,1
0.0,0.17805755399999998,0.7867803839999999,0,517,1
0.026315789,0.188848921,0.7867803839999999,0,518,1
0.0,0.17805755399999998,0.7867803839999999,0,519,1
0.026315789,0.12050359699999999,0.7867803839999999,0,520,1
0.0,0.183453237,0.7867803839999999,0,521,1
0.026315789,0.206834532,0.7867803839999999,0,522,1
0.052631579000000005,0.215827338,0.7867803839999999,1,523,1
0.0,0.205035971,0.7867803839999999,0,524,1
0.026315789,0.188848921,0.7867803839999999,0,525,1
0.0,0.215827338,0.7867803839999999,0,526,1
0.0,0.215827338,0.7867803839999999,0,527,1
0.0,0.215827338,0.7867803839999999,0,528,1
0.026315789,0.16906474800000001,0.7867803839999999,0,529,1
0.0,0.196043165,0.7867803839999999,1,530,1
0.026315789,0.21223021600000003,0.784648188,1,531,1
0.10526315800000001,0.127697842,0.784648188,0,532,1
0.026315789,0.147482014,0.784648188,0,533,1
0.026315789,0.17266187100000002,0.784648188,1,534,1
0.0,0.188848921,0.784648188,0,535,1
0.078947368,0.16906474800000001,0.782515991,1,536,1
0.026315789,0.23021582699999998,0.782515991,0,537,1
0.026315789,0.28057554,0.782515991,1,538,1
0.0,0.197841727,0.782515991,1,539,1
0.236842105,0.12230215800000001,0.782515991,1,540,1
0.0,0.125899281,0.782515991,0,541,1
0.026315789,0.179856115,0.782515991,0,542,1
0.078947368,0.194244604,0.782515991,0,543,1
0.0,0.194244604,0.780383795,0,544,1
0.10526315800000001,0.26258992800000003,0.780383795,0,545,1
0.0,0.210431655,0.780383795,0,546,1
0.15789473699999998,0.18165467600000001,0.780383795,0,547,1
0.0,0.18705036,0.780383795,1,548,1
0.026315789,0.199640288,0.780383795,1,549,1
0.026315789,0.210431655,0.780383795,0,550,1
0.026315789,0.228417266,0.780383795,1,551,1
0.0,0.21942446,0.780383795,0,552,1
0.0,0.179856115,0.780383795,0,553,1
0.0,0.298561151,0.780383795,0,554,1
0.0,0.183453237,0.778251599,0,555,1
0.026315789,0.09892086300000001,0.778251599,0,556,1
0.0,0.21223021600000003,0.778251599,0,557,1
0.0,0.196043165,0.778251599,0,558,1
0.10526315800000001,0.24100719399999998,0.778251599,0,559,1
0.026315789,0.24100719399999998,0.778251599,1,560,1
0.0,0.214028777,0.778251599,0,561,1
0.078947368,0.143884892,0.778251599,0,562,1
0.0,0.194244604,0.778251599,0,563,1
0.026315789,0.20323741,0.778251599,1,564,1
0.0,0.21762589899999998,0.778251599,1,565,1
0.0,0.179856115,0.776119403,0,566,1
0.0,0.208633094,0.776119403,0,567,1
0.026315789,0.25179856100000003,0.776119403,1,568,1
